x,y,z,time
-0.011664013378322124,0.0147531908005476,3.9572997093200684,1713900687.5453937
-0.010975075885653496,0.014865980483591557,3.9579880237579346,1713900688.0411487
-0.01054022554308176,0.016431476920843124,3.95829176902771,1713900688.5852332
-0.010064642876386642,0.018692515790462494,3.958171844482422,1713900689.12096
-0.009524320252239704,0.02054109424352646,3.957681179046631,1713900689.6105964
-0.008874138817191124,0.021770332008600235,3.957382917404175,1713900690.0986726
-0.008121280930936337,0.022806623950600624,3.9560706615448,1713900690.6342103
-0.0068658748641610146,0.023184243589639664,3.9552228450775146,1713900691.1923602
-0.005357793066650629,0.022971587255597115,3.9533259868621826,1713900691.6847491
-0.004169886931777,0.022436389699578285,3.95635724067688,1713900692.074069
-0.0033617494627833366,0.022002672776579857,3.999300718307495,1713900692.5993946
-0.002596561098471284,0.02134009450674057,4.105678081512451,1713900692.8128195
-0.00180624274071306,0.020700646564364433,4.280516624450684,1713900693.208313
-0.00032886225380934775,0.020482074469327927,4.489315986633301,1713900693.6664617
0.0013567112619057298,0.02097082883119583,4.685984134674072,1713900694.0004032
0.0026097504887729883,0.021215705201029778,4.8504157066345215,1713900694.3046243
0.003703301539644599,0.007380685769021511,4.958495140075684,1713900694.9727135
0.005091335624456406,-0.08541300892829895,4.99915885925293,1713900695.0650058
0.007920295931398869,-0.33887162804603577,5.000912666320801,1713900695.477098
0.013529779389500618,-0.7685545086860657,4.9907426834106445,1713900695.8355665
0.022676808759570122,-1.316720724105835,4.98119592666626,1713900696.193964
0.032957494258880615,-1.9275192022323608,4.976231575012207,1713900696.5740767
0.04226836562156677,-2.5595357418060303,4.97592306137085,1713900696.8698766
0.04811105877161026,-3.1978611946105957,4.977542877197266,1713900697.2411447
0.05080925300717354,-3.8328332901000977,4.980605602264404,1713900697.603133
0.05216218903660774,-4.459327697753906,4.984185218811035,1713900697.9919806
0.052534319460392,-5.076907634735107,4.986258029937744,1713900698.3332844
0.05130842700600624,-5.6881184577941895,4.987799644470215,1713900698.6932714
0.04931707680225372,-6.295374393463135,4.989789009094238,1713900699.0861752
0.046946875751018524,-6.900699615478516,4.9926605224609375,1713900699.4706638
0.04559289664030075,-7.504297256469727,4.99516487121582,1713900699.8539684
0.04413619637489319,-8.089750289916992,4.997414588928223,1713900700.273959
0.04264158010482788,-8.62592601776123,4.99962854385376,1713900700.5845187
0.041891325265169144,-9.088794708251953,5.002312660217285,1713900700.9170563
0.042947325855493546,-9.460066795349121,5.005836009979248,1713900701.3344839
0.04420708492398262,-9.734725952148438,5.006563663482666,1713900701.658035
0.045301537960767746,-9.919855117797852,5.005459785461426,1713900702.0616212
0.04630105197429657,-10.029991149902344,5.002559185028076,1713900702.4337213
0.04508919641375542,-10.082648277282715,4.999294281005859,1713900702.8334274
0.0027050001081079245,-10.093948364257812,4.997412204742432,1713900703.153214
-0.16018931567668915,-10.085062026977539,4.99461030960083,1713900703.5651197
-0.4949394464492798,-10.077383995056152,4.991833209991455,1713900703.8845267
-0.977645993232727,-10.075827598571777,4.99267578125,1713900704.2861874
-1.5506266355514526,-10.079988479614258,4.995612144470215,1713900704.6108422
-2.1699228286743164,-10.087981224060059,4.999298095703125,1713900705.2416885
-2.809896945953369,-10.097734451293945,5.00201416015625,1713900705.370356
-3.449385643005371,-10.107054710388184,5.004146099090576,1713900705.7085958
-4.082806587219238,-10.114144325256348,5.00692081451416,1713900706.079751
-4.707001209259033,-10.117156982421875,5.007668495178223,1713900706.4335966
-5.322816371917725,-10.1151123046875,5.007184028625488,1713900706.8462393
-5.933480739593506,-10.108521461486816,5.005130767822266,1713900707.1760783
-6.541535377502441,-10.098483085632324,5.003746032714844,1713900707.5458982
-7.1486735343933105,-10.086228370666504,5.003146171569824,1713900707.933503
-7.751119613647461,-10.072147369384766,5.00239896774292,1713900708.3994749
-8.322763442993164,-10.056982040405273,5.002384662628174,1713900708.6370344
-8.83587646484375,-10.041797637939453,5.0026750564575195,1713900709.0192695
-9.268867492675781,-10.027029991149902,5.003363132476807,1713900709.3698153
-9.605914115905762,-10.013395309448242,5.00333833694458,1713900709.8469746
-9.84673023223877,-10.001293182373047,5.002257823944092,1713900710.130059
-10.0009126663208,-9.991214752197266,5.000662326812744,1713900710.4672282
-10.08554744720459,-9.982931137084961,4.999025821685791,1713900710.8386803
-10.118770599365234,-9.974690437316895,4.99764347076416,1713900711.2707236
-10.117524147033691,-9.928746223449707,4.9951910972595215,1713900711.5931606
-10.101311683654785,-9.766396522521973,4.991806983947754,1713900711.9630792
-10.089325904846191,-9.431937217712402,4.990134239196777,1713900712.3445523
-10.084731101989746,-8.950093269348145,4.992133140563965,1713900712.7178404
-10.086440086364746,-8.382887840270996,4.996753692626953,1713900713.1330342
-10.092272758483887,-7.77215051651001,5.000767707824707,1713900713.4175863
-10.098740577697754,-7.144150257110596,5.004262924194336,1713900713.8703756
-10.10413932800293,-6.510589122772217,5.006673336029053,1713900714.209166
-10.107830047607422,-5.881225109100342,5.007387161254883,1713900714.5410857
-10.108420372009277,-5.258886814117432,5.006148815155029,1713900714.9007068
-10.105840682983398,-4.644034385681152,5.004802227020264,1713900715.2893622
-10.100078582763672,-4.034347057342529,5.003586292266846,1713900715.7019737
-10.090995788574219,-3.427206516265869,5.003632545471191,1713900716.0110269
-10.079988479614258,-2.821180582046509,5.004187107086182,1713900716.3482423
-10.068116188049316,-2.2210886478424072,5.005678653717041,1713900716.8333042
-10.05594253540039,-1.6530780792236328,5.007214546203613,1713900717.1506832
-10.043877601623535,-1.1444505453109741,5.008266448974609,1713900717.4800103
-10.032687187194824,-0.7175880670547485,5.008994102478027,1713900717.8622506
-10.023063659667969,-0.3862658143043518,5.008493423461914,1713900718.274042
-10.014404296875,-0.15094256401062012,5.007229804992676,1713900718.5587468
-10.006826400756836,-0.00019687028543557972,5.005415439605713,1713900718.9342153
-10.000640869140625,0.08227069675922394,5.003973007202148,1713900719.290671
-9.992714881896973,0.11472197622060776,5.00270938873291,1713900719.6761227
-9.942488670349121,0.11306668072938919,5.000110626220703,1713900720.043047
-9.770439147949219,0.09801670908927917,4.997302532196045,1713900720.3853312
-9.427475929260254,0.08878695964813232,4.995060443878174,1713900720.8188207
-8.940526962280273,0.08741393685340881,4.996659755706787,1713900721.211738
-8.369216918945312,0.09193045645952225,5.0008769035339355,1713900721.501841
-7.755026817321777,0.0996929481625557,5.004448890686035,1713900721.8741167
-7.1235880851745605,0.1077335998415947,5.007619857788086,1713900722.2202644
-6.4870405197143555,0.11452582478523254,5.009063243865967,1713900722.5905712
-5.8586320877075195,0.11881618946790695,5.009100437164307,1713900722.952595
-5.237305164337158,0.11904653161764145,5.00883150100708,1713900723.3412473
-4.622951507568359,0.11486007273197174,5.007278919219971,1713900723.6761127
-4.014136791229248,0.10687974095344543,5.004574298858643,1713900724.06138
-3.4083878993988037,0.09624167531728745,5.001995086669922,1713900724.4150183
-2.8031187057495117,0.08322706073522568,5.00081205368042,1713900724.7842557
-2.2046425342559814,0.06785839796066284,5.000979423522949,1713900725.1344984
-1.639288067817688,0.0512060783803463,5.001293182373047,1713900725.6022532
-1.1336458921432495,0.03502243757247925,5.003273963928223,1713900725.878367
-0.7087262868881226,0.02018582448363304,5.005214214324951,1713900726.3859165
-0.3802543580532074,0.006722071208059788,5.006381988525391,1713900726.8377037
-0.14788876473903656,-0.004525265656411648,5.0047221183776855,1713900726.9585536
-0.0006479300209321082,-0.013690860010683537,5.001051902770996,1713900727.3250856
0.07799845933914185,-0.0210396870970726,4.997870445251465,1713900727.708339
0.10688472539186478,-0.02572210319340229,4.995767116546631,1713900728.1418977
0.1031971350312233,-0.02866825833916664,4.99528169631958,1713900728.6966228
0.08239506930112839,-0.029826419427990913,4.995912075042725,1713900729.1934505
0.05649012327194214,-0.029114507138729095,4.997278690338135,1713900729.7202332
0.032064083963632584,-0.026650594547390938,4.999023914337158,1713900730.2134702
0.01178217027336359,-0.023037845268845558,4.99995231628418,1713900730.7581866
-0.0022882313933223486,-0.018891192972660065,4.999630928039551,1713900731.270317
-0.010419284924864769,-0.013629435561597347,5.0000128746032715,1713900731.8106127
-0.01353844441473484,-0.007218544837087393,4.9997711181640625,1713900732.314944
-0.013870581984519958,-0.0008162425365298986,4.999594211578369,1713900732.8446102
-0.01271113008260727,0.005054759327322245,4.999734401702881,1713900733.3568876
-0.01137945894151926,0.010064221918582916,5.001001358032227,1713900733.87398
-0.010078229941427708,0.01417380478233099,5.000301837921143,1713900734.3864212
-0.009642540477216244,0.017464203760027885,5.000773906707764,1713900734.9070222
-0.010401466861367226,0.019907142966985703,5.001461982727051,1713900735.4384327
-0.0122738191857934,0.021729933097958565,5.002407073974609,1713900735.9337204
-0.014313308522105217,0.02370663732290268,5.002293586730957,1713900736.4791014
-0.016641588881611824,0.025568131357431412,5.001657962799072,1713900736.967905
-0.019183464348316193,0.026856964454054832,5.001554489135742,1713900737.502692
-0.02179861068725586,0.028137650340795517,5.0012335777282715,1713900737.984003
-0.023854786530137062,0.029344310984015465,4.999731540679932,1713900738.482981
-0.025890888646245003,0.029977919533848763,4.998386859893799,1713900738.9918134
-0.028769010677933693,0.030210169032216072,4.997659206390381,1713900739.486913
-0.03202742338180542,0.030130352824926376,4.998011112213135,1713900739.9869485
-0.035255998373031616,0.02972772717475891,4.998027801513672,1713900740.500832
-0.03820236399769783,0.029024139046669006,4.997519016265869,1713900741.014286
-0.0418751984834671,0.028596170246601105,4.997244834899902,1713900741.5354924
-0.04525822028517723,0.028386864811182022,4.997081279754639,1713900742.041041
-0.047350309789180756,0.027986224740743637,4.997132778167725,1713900742.5552845
-0.04808955267071724,0.027447979897260666,4.997682571411133,1713900743.080621
-0.04832576960325241,0.026976589113473892,4.997959136962891,1713900743.6509125
-0.04893957078456879,0.026069970801472664,4.997734546661377,1713900744.1367042
-0.04854828491806984,0.024776335805654526,4.996448993682861,1713900744.6731403
-0.047512236982584,0.023496316745877266,4.99655818939209,1713900745.1648476
-0.04667764529585838,0.022574057802557945,4.996427059173584,1713900745.7200286
-0.04686049371957779,0.02236710675060749,4.99609375,1713900746.1938035
-0.04634825885295868,0.02220388874411583,4.996184825897217,1713900746.7405112
-0.045166417956352234,0.02140534110367298,4.99603271484375,1713900747.2290094
-0.043827835470438004,0.019470900297164917,4.996237277984619,1713900747.7937038
-0.04234497249126434,0.01755002699792385,4.997952461242676,1713900748.2841225
-0.039235759526491165,0.01598120667040348,4.99878454208374,1713900748.8388503
-0.03481108695268631,0.014851771295070648,4.99902868270874,1713900749.3161216
-0.029625993221998215,0.014297434128820896,4.998629570007324,1713900749.8797941
-0.023597976192831993,0.014452128671109676,4.998691558837891,1713900750.3787618
-0.016772126778960228,0.014805030077695847,4.999261379241943,1713900750.9315362
-0.009867225773632526,0.015215936116874218,4.999197483062744,1713900751.4076157
-0.003662960836663842,0.01569107174873352,4.999427318572998,1713900751.971804
0.0015855201054364443,0.016452832147479057,4.998518943786621,1713900752.450671
0.005783471278846264,0.016941219568252563,4.999024868011475,1713900753.0255666
0.009677577763795853,0.017151327803730965,4.999063968658447,1713900753.5108838
0.01269264705479145,0.017703887075185776,4.999448776245117,1713900754.081589
0.014775472693145275,0.020060265436768532,4.999433517456055,1713900754.5660567
0.016361689195036888,0.022325169295072556,4.998373031616211,1713900755.1323786
0.017607491463422775,0.02382846735417843,4.997163772583008,1713900755.6152377
0.018947795033454895,0.024412721395492554,4.995776176452637,1713900756.1607828
0.020242279395461082,0.024969473481178284,4.994949817657471,1713900756.6385226
0.020640308037400246,0.024922292679548264,4.995543956756592,1713900757.158902
0.02077406831085682,0.02440863661468029,4.995969772338867,1713900757.6477768
0.020707329735159874,0.023625332862138748,4.996939182281494,1713900758.1913152
0.020472964271903038,0.023335885256528854,4.9979119300842285,1713900758.6938822
0.01952018402516842,0.02282688021659851,4.998217582702637,1713900759.2427928
0.018332969397306442,0.022162333130836487,4.998290061950684,1713900759.713151
0.017194071784615517,0.021419331431388855,4.998666286468506,1713900760.2452528
0.01618259586393833,0.021435238420963287,4.999301910400391,1713900760.7207804
0.01445804163813591,0.021520260721445084,4.999539852142334,1713900761.295409
0.011642102152109146,0.02122032642364502,4.998476505279541,1713900761.783012
0.008218095637857914,0.021007468923926353,4.997973918914795,1713900762.329264
0.0035992595367133617,0.02131810411810875,4.997193813323975,1713900762.819835
-0.0023622417356818914,0.02101520076394081,4.997011184692383,1713900763.3638456
-0.00910275336354971,0.019280213862657547,4.9960150718688965,1713900763.8376234
-0.01605408824980259,0.016988549381494522,4.995883464813232,1713900764.3831882
-0.023325633257627487,0.015310650691390038,4.995909690856934,1713900764.8841503
-0.029998475685715675,0.01426571886986494,4.996264934539795,1713900765.4034672
-0.03621145337820053,0.013727582059800625,4.99627161026001,1713900765.9143133
-0.041314467787742615,0.013699511997401714,4.996633052825928,1713900766.4205036
-0.04577932879328728,0.014237435534596443,4.995410919189453,1713900766.9264598
-0.048946622759103775,0.01473251637071371,4.995192050933838,1713900767.3664982
-0.05072786286473274,0.01514772791415453,4.994262218475342,1713900767.8557699
-0.050756845623254776,0.015556433238089085,4.995335102081299,1713900768.4035687
-0.0498134009540081,0.016216518357396126,4.996023654937744,1713900768.8611224
-0.04755645990371704,0.016488460823893547,4.996545791625977,1713900769.3614557
-0.04493370279669762,0.016580387949943542,4.995778560638428,1713900769.808893
-0.04179242625832558,0.016491228714585304,4.996182918548584,1713900770.3571231
-0.03882535547018051,0.0180536899715662,4.996062755584717,1713900770.8285263
-0.0341651476919651,0.020438972860574722,4.994868278503418,1713900771.38489
-0.028448093682527542,0.02237161621451378,4.994102954864502,1713900771.8896954
-0.022892234846949577,0.023532826453447342,4.9935503005981445,1713900772.3850346
-0.017776545137166977,0.024663686752319336,4.992361545562744,1713900772.8506675
-0.012121831998229027,0.02520982176065445,4.992253303527832,1713900773.35484
-0.006282199174165726,0.024794060736894608,4.992522239685059,1713900773.7857115
-0.0015864488668739796,0.02414332889020443,4.991758823394775,1713900774.2451625
0.002960150595754385,0.023765096440911293,4.990539073944092,1713900774.7298253
0.007470331154763699,0.02307712286710739,4.9896392822265625,1713900775.2732418
0.011056875810027122,0.022204572334885597,4.9905781745910645,1713900775.772154
0.013406897895038128,0.021422196179628372,4.991545677185059,1713900776.2922845
0.015652621164917946,0.02114071138203144,4.991190433502197,1713900776.712631
0.017768722027540207,0.020791973918676376,4.990489959716797,1713900777.2444673
0.01978939212858677,0.02024211175739765,4.991109371185303,1713900777.725965
0.021747669205069542,0.01969727873802185,4.990926265716553,1713900778.2761014
0.023612789809703827,0.01842237450182438,4.99100923538208,1713900778.7288013
0.024582039564847946,0.016052260994911194,4.9914374351501465,1713900779.2726932
0.024516765028238297,0.013693822547793388,4.9928507804870605,1713900779.746589
0.024341601878404617,0.011982716619968414,4.993066310882568,1713900780.2525382
0.024520188570022583,0.011218897998332977,4.993738651275635,1713900780.7369597
0.024054381996393204,0.010924426838755608,4.994414806365967,1713900781.2968476
0.022874200716614723,0.010351020842790604,4.994996070861816,1713900781.7729003
0.02159619890153408,0.009533640928566456,4.995201110839844,1713900782.3423421
0.02044108882546425,0.00904772337526083,4.995079040527344,1713900782.822796
0.01824476197361946,0.00872726645320654,4.995432376861572,1713900783.3439696
0.01569182798266411,0.008583247661590576,4.9965009689331055,1713900783.8191795
0.01298014260828495,0.008771824650466442,4.997386932373047,1713900784.3483927
0.010963373817503452,0.009261355735361576,4.9973955154418945,1713900784.8269496
0.008940799161791801,0.009568546898663044,4.998637676239014,1713900785.3452415
0.00648019602522254,0.009887749329209328,4.998964309692383,1713900785.8146017
0.004023620393127203,0.01003987342119217,4.999738693237305,1713900786.3746583
0.0024567143991589546,0.01141753327101469,5.000192165374756,1713900786.8495357
0.0016553339082747698,0.012907245196402073,5.000524044036865,1713900787.3735929
0.0010492013534530997,0.014042660593986511,5.00026273727417,1713900787.8618422
0.0003775844525080174,0.014654922299087048,5.000521183013916,1713900788.3975601
-0.00036560939042828977,0.015141473151743412,5.000756740570068,1713900788.8881829
-0.0015518375439569354,0.015174699947237968,5.0004706382751465,1713900789.414927
-0.0030089819338172674,0.014865423552691936,5.001108169555664,1713900789.924091
-0.004584884271025658,0.014374373480677605,5.000598907470703,1713900790.4571261
-0.006662053521722555,0.015525533817708492,5.00065279006958,1713900790.945228
-0.008439348079264164,0.017588865011930466,5.00058650970459,1713900791.5087798
-0.010374713689088821,0.019352249801158905,5.00178861618042,1713900791.9872835
-0.012815713882446289,0.020776741206645966,5.001720428466797,1713900792.5335495
-0.014863778837025166,0.021788286045193672,5.0017900466918945,1713900793.0267153
-0.01676667109131813,0.021993549540638924,5.001965522766113,1713900793.5611656
-0.01964075118303299,0.02157224528491497,5.002022743225098,1713900794.0477004
-0.023197857663035393,0.020860683172941208,5.001355171203613,1713900794.5634623
-0.02726716361939907,0.020395368337631226,5.001130104064941,1713900795.0339508
-0.03165623918175697,0.019364764913916588,5.001354694366455,1713900795.593741
-0.03673515468835831,0.017120936885476112,5.001698970794678,1713900796.0727599
-0.042316049337387085,0.014469249173998833,5.0006489753723145,1713900796.627077
-0.04779405519366264,0.012472452595829964,4.999553203582764,1713900797.1027267
-0.05157588794827461,0.011077751405537128,4.998085975646973,1713900797.656364
-0.054156240075826645,0.01044301688671112,4.998935699462891,1713900798.141223
-0.05562060698866844,0.010368840768933296,4.999300956726074,1713900798.6982079
-0.05694204568862915,0.011085453443229198,4.999146938323975,1713900799.1816044
-0.056224942207336426,0.01191787514835596,4.998363018035889,1713900799.7108765
-0.05401117354631424,0.012631350196897984,4.998447418212891,1713900800.1824636
-0.05101803317666054,0.013085729442536831,4.998846530914307,1713900800.7434208
-0.04927975684404373,0.013695581816136837,4.999856472015381,1713900801.2178752
-0.04739703610539436,0.014041188172996044,5.000842094421387,1713900801.7624562
-0.04582391679286957,0.01414710283279419,5.001420974731445,1713900802.242277
-0.04406781122088432,0.014083599671721458,5.001962661743164,1713900802.815921
-0.04377524554729462,0.014410807751119137,5.002310752868652,1713900803.2986689
-0.04317198321223259,0.014593920670449734,5.0023651123046875,1713900803.80895
-0.04227428883314133,0.01460698526352644,5.003506660461426,1713900804.2881532
-0.041628845036029816,0.014443473890423775,5.004580974578857,1713900804.8170252
-0.04283826798200607,0.014641487039625645,5.004624366760254,1713900805.312691
-0.043476250022649765,0.014760545454919338,5.004641532897949,1713900805.8793292
-0.04358700290322304,0.014881042763590813,5.004858016967773,1713900806.3697703
-0.0432470329105854,0.014853737317025661,5.004661560058594,1713900806.924158
-0.04387233033776283,0.01510313805192709,5.0047383308410645,1713900807.4323292
-0.04357406497001648,0.015224483795464039,5.0044050216674805,1713900807.9622295
-0.04183952137827873,0.015200750902295113,5.003996849060059,1713900808.4555702
-0.04009884595870972,0.015090012922883034,5.004201412200928,1713900809.022092
-0.039796434342861176,0.015192645601928234,5.005316734313965,1713900809.5035665
-0.0397854745388031,0.015597288496792316,5.005081653594971,1713900810.044923
-0.03988153114914894,0.017126118764281273,5.004476070404053,1713900810.5470288
-0.040163591504096985,0.019264202564954758,5.004733085632324,1713900811.0794268
-0.04088559001684189,0.0214978139847517,5.0047407150268555,1713900811.546027
-0.04056789353489876,0.02285737916827202,5.003906726837158,1713900812.1010518
-0.038811471313238144,0.023352351039648056,5.00252103805542,1713900812.5972962
-0.03599680960178375,0.023304542526602745,5.002288341522217,1713900813.1432946
-0.033644646406173706,0.02315148524940014,5.002669334411621,1713900813.6221066
-0.03155545890331268,0.02251519076526165,5.0031352043151855,1713900814.1731
-0.02992582507431507,0.02158997394144535,5.002889633178711,1713900814.6448176
-0.02936624363064766,0.020747065544128418,5.001865863800049,1713900815.1607819
-0.030319886282086372,0.02038404904305935,5.001580715179443,1713900815.6532679
-0.03120329976081848,0.0195291880518198,5.001780033111572,1713900816.208041
-0.0317818857729435,0.017398135736584663,5.00132942199707,1713900816.6890862
-0.031807832419872284,0.014688221737742424,5.001360893249512,1713900817.245121
-0.03279720991849899,0.012879102490842342,5.001387119293213,1713900817.7148054
-0.03325355052947998,0.011754022911190987,5.001801013946533,1713900818.2581983
-0.0327070914208889,0.011242601089179516,5.00161600112915,1713900818.7160802
-0.03153151273727417,0.011082429438829422,5.001169681549072,1713900819.2532418
-0.03123902715742588,0.011586510576307774,5.000720977783203,1713900819.7429276
-0.03051140531897545,0.012083226814866066,5.000874996185303,1713900820.307943
-0.029504986479878426,0.01249487604945898,5.0003814697265625,1713900820.8085089
-0.02844744734466076,0.012702953070402145,5.000143527984619,1713900821.3552313
-0.028950540348887444,0.013350334018468857,4.999861717224121,1713900821.8373995
-0.028973611071705818,0.01355937123298645,4.999383926391602,1713900822.3769531
-0.028451232239603996,0.013643556274473667,4.999053478240967,1713900822.8790123
-0.02787695825099945,0.013675813563168049,5.000034332275391,1713900823.399295
-0.027958745136857033,0.01390325278043747,4.999778747558594,1713900823.9062974
-0.027920687571167946,0.01395364385098219,4.999761581420898,1713900824.420228
-0.027644062414765358,0.013817567378282547,4.999727725982666,1713900824.9251485
-0.027501625940203667,0.013770119287073612,5.0000786781311035,1713900825.4495664
-0.027925098314881325,0.014068203046917915,4.999689102172852,1713900825.9449768
-0.02773313596844673,0.014227933250367641,5.000328540802002,1713900826.4773552
-0.026585273444652557,0.014267316088080406,4.999390125274658,1713900826.995671
-0.025196481496095657,0.014345014467835426,4.99953556060791,1713900827.491669
-0.024287069216370583,0.01473443303257227,4.999629020690918,1713900828.0264254
-0.023009734228253365,0.014943425543606281,5.000415325164795,1713900828.541989
-0.021421339362859726,0.014919034205377102,4.9999165534973145,1713900829.0693119
-0.019610438495874405,0.014641712419688702,4.999740123748779,1713900829.570991
-0.018352054059505463,0.01478033047169447,4.999180793762207,1713900830.1085722
-0.017645422369241714,0.014746282249689102,4.999846935272217,1713900830.5745249
-0.01731712371110916,0.014573159627616405,5.000240802764893,1713900831.1318789
-0.016784798353910446,0.014297000132501125,5.001001834869385,1713900831.6098173
-0.016613436862826347,0.014544113539159298,5.001173496246338,1713900832.1487365
-0.016605010256171227,0.01579768769443035,5.002299785614014,1713900832.641329
-0.016796864569187164,0.017690515145659447,5.002963542938232,1713900833.1647928
-0.016664355993270874,0.019254134967923164,5.003337383270264,1713900833.6368594
-0.015453951433300972,0.020871169865131378,5.003686904907227,1713900834.151593
-0.013052544556558132,0.021593373268842697,5.0043745040893555,1713900834.6848989
-0.010764512233436108,0.02150729112327099,5.004370212554932,1713900835.1986365
-0.008877655491232872,0.02078597992658615,5.003068447113037,1713900835.7332954
-0.006892004981637001,0.020274247974157333,5.002590179443359,1713900836.209026
-0.005301696714013815,0.019060717895627022,5.002323627471924,1713900836.708944
-0.004103418439626694,0.016464710235595703,5.003022193908691,1713900837.182305
-0.0029892749153077602,0.013246580958366394,5.003493785858154,1713900837.7416844
-0.001908122911117971,0.01081905048340559,5.004579544067383,1713900838.222487
-0.0005614271503873169,0.0084993252530694,5.004978656768799,1713900838.7632947
0.0005129306227900088,0.00622621551156044,5.005152702331543,1713900839.228599
0.0013057312462478876,0.0046876599080860615,5.004469394683838,1713900839.760654
0.0021041708532720804,0.004073157440871,5.0037736892700195,1713900840.2041988
0.002760552801191807,0.004019884392619133,5.00246524810791,1713900840.737372
0.003991627600044012,0.004264584742486477,5.002048969268799,1713900841.2328749
0.005938765127211809,0.004720284603536129,5.0023193359375,1713900841.6993835
0.008257025852799416,0.005316971801221371,5.001759052276611,1713900842.101106
0.010086164809763432,0.005745221860706806,5.000916957855225,1713900842.4686844
0.011518026702105999,0.00594611931592226,4.99948787689209,1713900842.9312487
0.013681354932487011,0.005993970669806004,4.998825550079346,1713900843.4214623
0.016129659488797188,0.006077856756746769,4.998841285705566,1713900843.9643836
0.01786166988313198,0.006026710849255323,4.999545574188232,1713900844.456634
0.01874520257115364,0.005871155299246311,4.999545097351074,1713900844.9988854
0.018827145919203758,0.005569167900830507,5.000068664550781,1713900845.575333
0.018207939341664314,0.00445745000615716,4.999776363372803,1713900846.0542986
0.017109215259552002,0.0031574007589370012,4.999701023101807,1713900846.5592585
0.01575353369116783,0.0020670380908995867,4.99958610534668,1713900847.0565875
0.01334504596889019,0.001275360118597746,4.998353958129883,1713900847.5821261
0.010787193663418293,0.000803956703748554,4.998324871063232,1713900848.076746
0.008076019585132599,0.0005552633665502071,4.998482704162598,1713900848.620203
0.004667734727263451,0.0004982292302884161,4.998839378356934,1713900849.1698928
0.0006199602503329515,0.0005464417627081275,4.999332904815674,1713900849.6561933
-0.004532411228865385,0.0006262586684897542,4.99970006942749,1713900850.2019956
-0.009334522299468517,0.0006136558949947357,4.999571323394775,1713900850.683548
-0.014108343049883842,0.0005659030866809189,4.999903678894043,1713900851.2322948
-0.01922195963561535,0.0005254405550658703,5.00060510635376,1713900851.7291028
-0.02506272867321968,0.0005629034712910652,4.999417781829834,1713900852.2858312
-0.02984648011624813,0.0005879386444576085,4.997422695159912,1713900852.8124166
-0.03274359181523323,0.0006004022434353828,4.9958624839782715,1713900853.3146262
-0.03460615500807762,0.0006196468020789325,4.995171070098877,1713900853.8610716
-0.03602262958884239,0.0006192295113578439,4.993456840515137,1713900854.3353596
